area,item,year,yield,average_rain_fall_mm_per_year,avg_temp,pesticides_tonnes
Latvia,Potatoes,2001,111670,641,6.5,367.4
Latvia,Potatoes,2002,143358,641,6.83,335.31
Latvia,Potatoes,2004,128507,641,6.28,594.46
Latvia,Potatoes,2005,145942,641,6.3,723.54
Latvia,Potatoes,2006,122151,641,6.95,743.57
Latvia,Potatoes,2007,159330,641,7.25,1113.49
Latvia,Potatoes,2008,178148,641,7.67,1033
Latvia,Potatoes,2009,175133,641,6.51,881.2
Latvia,Potatoes,2010,160797,641,5.67,1027.5
Latvia,Potatoes,2011,168013,641,7.25,1070.5
Latvia,Potatoes,2012,191099,641,5.96,1396.96
Latvia,Potatoes,2013,181648,641,7.25,1250
Latvia,Wheat,1992,25848,641,6.89,1005
Latvia,Wheat,1993,20006,641,5.58,476
Latvia,Wheat,1994,21078,641,5.87,294
Latvia,Wheat,1995,22235,641,6.54,358
Latvia,Wheat,1996,23961,641,4.9,361
Latvia,Wheat,1997,25909,641,6.17,334
Latvia,Wheat,1998,25533,641,5.95,369
Latvia,Wheat,1999,24103,641,7.07,326.86
Latvia,Wheat,2000,27034,641,7.47,284.72
Latvia,Wheat,2001,27080,641,6.5,367.4
Latvia,Wheat,2002,33844,641,6.83,335.31
Latvia,Wheat,2004,29423,641,6.28,594.46
Latvia,Wheat,2005,36099,641,6.3,723.54
Latvia,Wheat,2006,27815,641,6.95,743.57
Latvia,Wheat,2007,35944,641,7.25,1113.49
Latvia,Wheat,2008,38566,641,7.67,1033
Latvia,Wheat,2009,36276,641,6.51,881.2
Latvia,Wheat,2010,32849,641,5.67,1027.5
Latvia,Wheat,2011,30613,641,7.25,1070.5
Latvia,Wheat,2012,43695,641,5.96,1396.96
Latvia,Wheat,2013,38857,641,7.25,1250
Lebanon,Maize,1990,16910,661,19.4,1221
Lebanon,Maize,1991,17467,661,19.31,1221
Lebanon,Maize,1992,18715,661,18.18,1221
Lebanon,Maize,1993,18919,661,19.14,1221
Lebanon,Maize,1994,20288,661,19.93,1221
Lebanon,Maize,1995,23269,661,19.35,1221
Lebanon,Maize,1996,23461,661,19.65,1221
Lebanon,Maize,1997,31111,661,18.99,1816
Lebanon,Maize,1998,50000,661,20.19,1816
Lebanon,Maize,1999,57143,661,20.25,1816
Lebanon,Maize,2000,38889,661,19.65,1816
Lebanon,Maize,2001,43231,661,20.29,1816
Lebanon,Maize,2002,32435,661,19.91,1816
Lebanon,Maize,2004,60000,661,19.72,1816
Lebanon,Maize,2005,37778,661,19.68,1816
Lebanon,Maize,2006,29524,661,19.59,1816
Lebanon,Maize,2007,34444,661,20.04,1816
Lebanon,Maize,2008,37778,661,20.24,1816
Lebanon,Maize,2009,36210,661,20.19,1816
Lebanon,Maize,2010,37199,661,21.26,1816
Lebanon,Maize,2011,36468,661,19.67,1816
Lebanon,Maize,2012,36025,661,20.19,1816
Lebanon,Maize,2013,35621,661,20.08,1816
Lebanon,Potatoes,1990,180927,661,19.4,1221
Lebanon,Potatoes,1991,201527,661,19.31,1221
Lebanon,Potatoes,1992,210345,661,18.18,1221
Lebanon,Potatoes,1993,203846,661,19.14,1221
Lebanon,Potatoes,1994,234268,661,19.93,1221
Lebanon,Potatoes,1995,238774,661,19.35,1221
Lebanon,Potatoes,1996,241493,661,19.65,1221
Lebanon,Potatoes,1997,220000,661,18.99,1816
Lebanon,Potatoes,1998,200000,661,20.19,1816
Lebanon,Potatoes,1999,190270,661,20.25,1816
Lebanon,Potatoes,2000,213178,661,19.65,1816
Lebanon,Potatoes,2001,215966,661,20.29,1816
Lebanon,Potatoes,2002,234970,661,19.91,1816
Lebanon,Potatoes,2004,255504,661,19.72,1816
Lebanon,Potatoes,2005,259594,661,19.68,1816
Lebanon,Potatoes,2006,200000,661,19.59,1816
Lebanon,Potatoes,2007,256020,661,20.04,1816
Lebanon,Potatoes,2008,256020,661,20.24,1816
Lebanon,Potatoes,2009,224868,661,20.19,1816
Lebanon,Potatoes,2010,238514,661,21.26,1816
Lebanon,Potatoes,2011,239130,661,19.67,1816
Lebanon,Potatoes,2012,233333,661,20.19,1816
Lebanon,Potatoes,2013,260759,661,20.08,1816
Lebanon,Sorghum,1990,12500,661,19.4,1221
Lebanon,Sorghum,1991,13000,661,19.31,1221
Lebanon,Sorghum,1992,13988,661,18.18,1221
Lebanon,Sorghum,1993,14394,661,19.14,1221
Lebanon,Sorghum,1994,15068,661,19.93,1221
Lebanon,Sorghum,1995,15752,661,19.35,1221
Lebanon,Sorghum,1996,17170,661,19.65,1221
Lebanon,Sorghum,1997,17030,661,18.99,1816
Lebanon,Sorghum,1998,16828,661,20.19,1816
Lebanon,Sorghum,1999,16000,661,20.25,1816
Lebanon,Sorghum,2000,15556,661,19.65,1816
Lebanon,Sorghum,2001,16000,661,20.29,1816
Lebanon,Sorghum,2002,14286,661,19.91,1816
Lebanon,Sorghum,2004,17030,661,19.72,1816
Lebanon,Sorghum,2005,18269,661,19.68,1816
Lebanon,Sorghum,2006,17917,661,19.59,1816
Lebanon,Sorghum,2007,18780,661,20.04,1816
Lebanon,Sorghum,2008,18649,661,20.24,1816
Lebanon,Sorghum,2009,20000,661,20.19,1816
Lebanon,Sorghum,2010,19298,661,21.26,1816
Lebanon,Sorghum,2011,19565,661,19.67,1816
Lebanon,Sorghum,2012,19167,661,20.19,1816
Lebanon,Sorghum,2013,20000,661,20.08,1816
Lebanon,Wheat,1990,19704,661,19.4,1221
Lebanon,Wheat,1991,22299,661,19.31,1221
Lebanon,Wheat,1992,22807,661,18.18,1221
Lebanon,Wheat,1993,22917,661,19.14,1221
Lebanon,Wheat,1994,22244,661,19.93,1221
Lebanon,Wheat,1995,24765,661,19.35,1221
Lebanon,Wheat,1996,24726,661,19.65,1221
Lebanon,Wheat,1997,16263,661,18.99,1816
Lebanon,Wheat,1998,20667,661,20.19,1816
Lebanon,Wheat,1999,18814,661,20.25,1816
Lebanon,Wheat,2000,27025,661,19.65,1816
Lebanon,Wheat,2001,31995,661,20.29,1816
Lebanon,Wheat,2002,27356,661,19.91,1816
Lebanon,Wheat,2004,29344,661,19.72,1816
Lebanon,Wheat,2005,29030,661,19.68,1816
Lebanon,Wheat,2006,28998,661,19.59,1816
Lebanon,Wheat,2007,22008,661,20.04,1816
Lebanon,Wheat,2008,28798,661,20.24,1816
Lebanon,Wheat,2009,27990,661,20.19,1816
Lebanon,Wheat,2010,27815,661,21.26,1816
Lebanon,Wheat,2011,29667,661,19.67,1816
Lebanon,Wheat,2012,31012,661,20.19,1816
Lebanon,Wheat,2013,32122,661,20.08,1816
Lesotho,Maize,1990,11000,788,14.48,0.3
Lesotho,Maize,1991,5408,788,14.66,0.3
Lesotho,Maize,1992,5792,788,15.16,0.3
Lesotho,Maize,1993,8875,788,14.95,0.3
Lesotho,Maize,1994,8629,788,14.22,0.3
Lesotho,Maize,1995,8126,788,14.55,0.3
Lesotho,Maize,1996,12490,788,13.93,0.3
Lesotho,Maize,1997,9857,788,14.28,0.3
Lesotho,Maize,1998,13171,788,14.81,0.3
Lesotho,Maize,1999,9410,788,15.34,0.3
Lesotho,Maize,2000,6773,788,14.37,0.3
Lesotho,Maize,2001,8913,788,14.62,0.3
Lesotho,Maize,2002,8088,788,14.69,0.3
Lesotho,Maize,2004,6347,788,14.91,0.3
Lesotho,Maize,2005,7011,788,14.89,0.53
Lesotho,Maize,2006,5974,788,14.18,5.25
Lesotho,Maize,2007,4877,788,14.81,35.27
Lesotho,Maize,2008,4349,788,14.74,37.44
Lesotho,Maize,2009,4159,788,14.62,77.7
Lesotho,Maize,2010,9071,788,15.23,80.07
Lesotho,Maize,2011,6344,788,14.32,175.27
Lesotho,Maize,2012,6712,788,14.62,271.84
Lesotho,Maize,2013,8227,788,14.03,62.32
Lesotho,Potatoes,1990,176905,788,14.48,0.3
Lesotho,Potatoes,1991,156250,788,14.66,0.3
Lesotho,Potatoes,1992,148649,788,15.16,0.3
Lesotho,Potatoes,1993,150000,788,14.95,0.3
Lesotho,Potatoes,1994,155556,788,14.22,0.3
Lesotho,Potatoes,1995,156169,788,14.55,0.3
Lesotho,Potatoes,1996,157202,788,13.93,0.3
Lesotho,Potatoes,1997,159574,788,14.28,0.3
Lesotho,Potatoes,1998,160000,788,14.81,0.3
Lesotho,Potatoes,1999,163462,788,15.34,0.3
Lesotho,Potatoes,2000,164151,788,14.37,0.3
Lesotho,Potatoes,2001,162963,788,14.62,0.3
Lesotho,Potatoes,2002,162858,788,14.69,0.3
Lesotho,Potatoes,2004,163654,788,14.91,0.3
Lesotho,Potatoes,2005,164086,788,14.89,0.53
Lesotho,Potatoes,2006,164720,788,14.18,5.25
Lesotho,Potatoes,2007,166071,788,14.81,35.27
Lesotho,Potatoes,2008,166379,788,14.74,37.44
Lesotho,Potatoes,2009,159649,788,14.62,77.7
Lesotho,Potatoes,2010,165000,788,15.23,80.07
Lesotho,Potatoes,2011,164706,788,14.32,175.27
Lesotho,Potatoes,2012,164286,788,14.62,271.84
Lesotho,Potatoes,2013,173611,788,14.03,62.32
Lesotho,Sorghum,1990,10112,788,14.48,0.3
Lesotho,Sorghum,1991,5399,788,14.66,0.3
Lesotho,Sorghum,1992,6123,788,15.16,0.3
Lesotho,Sorghum,1993,12704,788,14.95,0.3
Lesotho,Sorghum,1994,8756,788,14.22,0.3
Lesotho,Sorghum,1995,8028,788,14.55,0.3
Lesotho,Sorghum,1996,8591,788,13.93,0.3
Lesotho,Sorghum,1997,8056,788,14.28,0.3
Lesotho,Sorghum,1998,14763,788,14.81,0.3
Lesotho,Sorghum,1999,11089,788,15.34,0.3
Lesotho,Sorghum,2000,10378,788,14.37,0.3
Lesotho,Sorghum,2001,8640,788,14.62,0.3
Lesotho,Sorghum,2002,4225,788,14.69,0.3
Lesotho,Sorghum,2004,3933,788,14.91,0.3
Lesotho,Sorghum,2005,6240,788,14.89,0.53
Lesotho,Sorghum,2006,3290,788,14.18,5.25
Lesotho,Sorghum,2007,2436,788,14.81,35.27
Lesotho,Sorghum,2008,2866,788,14.74,37.44
Lesotho,Sorghum,2009,5773,788,14.62,77.7
Lesotho,Sorghum,2010,7189,788,15.23,80.07
Lesotho,Sorghum,2011,5092,788,14.32,175.27
Lesotho,Sorghum,2012,1343,788,14.62,271.84
Lesotho,Sorghum,2013,3051,788,14.03,62.32
Lesotho,Wheat,1990,8118,788,14.48,0.3
Lesotho,Wheat,1991,1959,788,14.66,0.3
Lesotho,Wheat,1992,8580,788,15.16,0.3
Lesotho,Wheat,1993,7330,788,14.95,0.3
Lesotho,Wheat,1994,4199,788,14.22,0.3
Lesotho,Wheat,1995,6166,788,14.55,0.3
Lesotho,Wheat,1996,14108,788,13.93,0.3
Lesotho,Wheat,1997,16291,788,14.28,0.3
Lesotho,Wheat,1998,14810,788,14.81,0.3
Lesotho,Wheat,1999,7388,788,15.34,0.3
Lesotho,Wheat,2000,6547,788,14.37,0.3
Lesotho,Wheat,2001,20515,788,14.62,0.3
Lesotho,Wheat,2002,7172,788,14.69,0.3
Lesotho,Wheat,2004,6401,788,14.91,0.3
Lesotho,Wheat,2005,7234,788,14.89,0.53
Lesotho,Wheat,2006,2685,788,14.18,5.25
Lesotho,Wheat,2007,4316,788,14.81,35.27
Lesotho,Wheat,2008,2415,788,14.74,37.44
Lesotho,Wheat,2009,3473,788,14.62,77.7
Lesotho,Wheat,2010,14693,788,15.23,80.07
Lesotho,Wheat,2011,9965,788,14.32,175.27
Lesotho,Wheat,2012,8641,788,14.62,271.84
Lesotho,Wheat,2013,12345,788,14.03,62.32
Libya,Maize,1990,10000,56,20.53,87
Libya,Maize,1991,12417,56,19.47,87
Libya,Maize,1992,12627,56,19.67,87
Libya,Maize,1993,12878,56,20.12,87
Libya,Maize,1994,12387,56,20.55,87
Libya,Maize,1995,13239,56,20.03,87
Libya,Maize,1996,10526,56,20.21,87
Libya,Maize,1997,17500,56,20.32,255
Libya,Maize,1998,18000,56,20.24,1262.38
Libya,Maize,1999,20000,56,21.08,2269.75
Libya,Maize,2000,28900,56,20.37,3277.13
Libya,Maize,2001,20000,56,21.1,4284.5
Libya,Maize,2002,15000,56,20.73,5291.88
Libya,Maize,2004,24000,56,20.46,7306.63
Libya,Maize,2005,24000,56,20.28,8314
Libya,Maize,2006,22246,56,20.64,4847
Libya,Maize,2007,22246,56,20.68,3170
Libya,Maize,2008,22129,56,20.61,3824
Libya,Maize,2009,24790,56,20.54,6046
Libya,Maize,2010,19333,56,21.17,3548
Libya,Maize,2011,21419,56,20.29,3548
Libya,Maize,2012,21613,56,20.81,3548
Libya,Maize,2013,20000,56,20.78,3548
Libya,Potatoes,1990,80556,56,20.53,87
Libya,Potatoes,1991,81319,56,19.47,87
Libya,Potatoes,1992,78947,56,19.67,87
Libya,Potatoes,1993,85822,56,20.12,87
Libya,Potatoes,1994,116667,56,20.55,87
Libya,Potatoes,1995,165267,56,20.03,87
Libya,Potatoes,1996,187273,56,20.21,87
Libya,Potatoes,1997,174212,56,20.32,255
Libya,Potatoes,1998,180000,56,20.24,1262.38
Libya,Potatoes,1999,249910,56,21.08,2269.75
Libya,Potatoes,2000,200000,56,20.37,3277.13
Libya,Potatoes,2001,195000,56,21.1,4284.5
Libya,Potatoes,2002,195000,56,20.73,5291.88
Libya,Potatoes,2004,195000,56,20.46,7306.63
Libya,Potatoes,2005,157629,56,20.28,8314
Libya,Potatoes,2006,195440,56,20.64,4847
Libya,Potatoes,2007,193333,56,20.68,3170
Libya,Potatoes,2008,193333,56,20.61,3824
Libya,Potatoes,2009,194380,56,20.54,6046
Libya,Potatoes,2010,193849,56,21.17,3548
Libya,Potatoes,2011,189247,56,20.29,3548
Libya,Potatoes,2012,189474,56,20.81,3548
Libya,Potatoes,2013,196667,56,20.78,3548
Libya,Wheat,1990,12317,56,20.53,87
Libya,Wheat,1991,12381,56,19.47,87
Libya,Wheat,1992,10015,56,19.67,87
Libya,Wheat,1993,8400,56,20.12,87
Libya,Wheat,1994,7742,56,20.55,87
Libya,Wheat,1995,7313,56,20.03,87
Libya,Wheat,1996,7294,56,20.21,87
Libya,Wheat,1997,10090,56,20.32,255
Libya,Wheat,1998,8750,56,20.24,1262.38
Libya,Wheat,1999,7879,56,21.08,2269.75
Libya,Wheat,2000,8085,56,20.37,3277.13
Libya,Wheat,2001,7974,56,21.1,4284.5
Libya,Wheat,2002,7966,56,20.73,5291.88
Libya,Wheat,2004,7841,56,20.46,7306.63
Libya,Wheat,2005,7576,56,20.28,8314
Libya,Wheat,2006,7879,56,20.64,4847
Libya,Wheat,2007,7879,56,20.68,3170
Libya,Wheat,2008,7879,56,20.61,3824
Libya,Wheat,2009,7895,56,20.54,6046
Libya,Wheat,2010,7717,56,21.17,3548
Libya,Wheat,2011,7784,56,20.29,3548
Libya,Wheat,2012,7958,56,20.81,3548
Libya,Wheat,2013,7955,56,20.78,3548
Lithuania,Maize,1992,13710,656,7.04,1380
Lithuania,Maize,1993,13833,656,5.79,936
Lithuania,Maize,1994,13956,656,6.3,713
Lithuania,Maize,1995,14079,656,6.68,737
Lithuania,Maize,1996,14201,656,5.09,979
Lithuania,Maize,1997,14708,656,6.29,928
Lithuania,Maize,1998,16062,656,6.27,812
Lithuania,Maize,1999,17416,656,7.31,695
Lithuania,Maize,2000,18464,656,7.69,688.06
Lithuania,Maize,2001,22277,656,6.75,726.09
Lithuania,Maize,2002,28621,656,7.26,792.6
Lithuania,Maize,2004,21429,656,6.43,1023.6
Lithuania,Maize,2005,30625,656,6.5,1048.5
Lithuania,Maize,2006,23500,656,6.98,1197
Lithuania,Maize,2007,48148,656,7.44,2722.82
Lithuania,Maize,2008,42105,656,7.84,2722.55
Lithuania,Maize,2009,43273,656,6.7,2748.8
Lithuania,Maize,2010,66901,656,6.14,1803.77
Lithuania,Maize,2011,74896,656,7.32,2062.34
Lithuania,Maize,2012,61085,656,6.31,2559.9
Lithuania,Maize,2013,73953,656,7.42,2515.69
Lithuania,Potatoes,1992,94916,656,7.04,1380
Lithuania,Potatoes,1993,145414,656,5.79,936
Lithuania,Potatoes,1994,94112,656,6.3,713
Lithuania,Potatoes,1995,127992,656,6.68,737
Lithuania,Potatoes,1996,163152,656,5.09,979
Lithuania,Potatoes,1997,150974,656,6.29,928
Lithuania,Potatoes,1998,135771,656,6.27,812
Lithuania,Potatoes,1999,141049,656,7.31,695
Lithuania,Potatoes,2000,163916,656,7.69,688.06
Lithuania,Potatoes,2001,102868,656,6.75,726.09
Lithuania,Potatoes,2002,154365,656,7.26,792.6
Lithuania,Potatoes,2004,128802,656,6.43,1023.6
Lithuania,Potatoes,2005,120987,656,6.5,1048.5
Lithuania,Potatoes,2006,79083,656,6.98,1197
Lithuania,Potatoes,2007,109110,656,7.44,2722.82
Lithuania,Potatoes,2008,148017,656,7.84,2722.55
Lithuania,Potatoes,2009,142167,656,6.7,2748.8
Lithuania,Potatoes,2010,130301,656,6.14,1803.77
Lithuania,Potatoes,2011,155889,656,7.32,2062.34
Lithuania,Potatoes,2012,170776,656,6.31,2559.9
Lithuania,Potatoes,2013,148606,656,7.42,2515.69
Lithuania,Wheat,1992,29411,656,7.04,1380
Lithuania,Wheat,1993,23718,656,5.79,936
Lithuania,Wheat,1994,20348,656,6.3,713
Lithuania,Wheat,1995,24455,656,6.68,737
Lithuania,Wheat,1996,26926,656,5.09,979
Lithuania,Wheat,1997,30016,656,6.29,928
Lithuania,Wheat,1998,28671,656,6.27,812
Lithuania,Wheat,1999,26098,656,7.31,695
Lithuania,Wheat,2000,33413,656,7.69,688.06
Lithuania,Wheat,2001,30559,656,6.75,726.09
Lithuania,Wheat,2002,36335,656,7.26,792.6
Lithuania,Wheat,2004,40276,656,6.43,1023.6
Lithuania,Wheat,2005,37332,656,6.5,1048.5
Lithuania,Wheat,2006,23554,656,6.98,1197
Lithuania,Wheat,2007,39219,656,7.44,2722.82
Lithuania,Wheat,2008,42689,656,7.84,2722.55
Lithuania,Wheat,2009,42004,656,6.7,2748.8
Lithuania,Wheat,2010,33045,656,6.14,1803.77
Lithuania,Wheat,2011,33919,656,7.32,2062.34
Lithuania,Wheat,2012,47829,656,6.31,2559.9
Lithuania,Wheat,2013,43022,656,7.42,2515.69
Madagascar,Cassava,1990,66512,1513,19.62,128.41
Madagascar,Cassava,1991,66523,1513,19.79,131
Madagascar,Cassava,1992,67059,1513,19.76,101.06
Madagascar,Cassava,1993,67718,1513,19.95,109.41
Madagascar,Cassava,1994,67429,1513,19.96,76.15
Madagascar,Cassava,1995,68867,1513,19.96,73.08
Madagascar,Cassava,1996,67441,1513,19.71,152.01
Madagascar,Cassava,1997,67542,1513,19.97,139.89
Madagascar,Cassava,1998,67000,1513,20.11,88.26
Madagascar,Cassava,1999,69994,1513,19.82,49.52
Madagascar,Cassava,2000,70036,1513,19.65,130.46
Madagascar,Cassava,2001,71320,1513,20.12,87.59
Madagascar,Cassava,2002,67157,1513,20.14,240.84
Madagascar,Cassava,2004,55178,1513,19.87,68.01
Madagascar,Cassava,2005,76239,1513,20.05,114.51
Madagascar,Cassava,2006,76035,1513,20.09,109.39
Madagascar,Cassava,2007,75811,1513,20.02,93.88
Madagascar,Cassava,2008,76713,1513,19.79,112.11
Madagascar,Cassava,2009,75058,1513,20.13,143.9
Madagascar,Cassava,2010,74144,1513,20.31,241.89
Madagascar,Cassava,2011,73945,1513,20.33,310.36
Madagascar,Cassava,2012,76214,1513,19.78,377.71
Madagascar,Cassava,2013,77707,1513,19.34,507.94
Madagascar,Maize,1990,9848,1513,19.62,128.41
Madagascar,Maize,1991,9667,1513,19.79,131
Madagascar,Maize,1992,8125,1513,19.76,101.06
Madagascar,Maize,1993,8972,1513,19.95,109.41
Madagascar,Maize,1994,9451,1513,19.96,76.15
Madagascar,Maize,1995,9628,1513,19.96,73.08
Madagascar,Maize,1996,9299,1513,19.71,152.01
Madagascar,Maize,1997,9368,1513,19.97,139.89
Madagascar,Maize,1998,8306,1513,20.11,88.26
Madagascar,Maize,1999,9162,1513,19.82,49.52
Madagascar,Maize,2000,8838,1513,19.65,130.46
Madagascar,Maize,2001,9290,1513,20.12,87.59
Madagascar,Maize,2002,8845,1513,20.14,240.84
Madagascar,Maize,2004,17779,1513,19.87,68.01
Madagascar,Maize,2005,15464,1513,20.05,114.51
Madagascar,Maize,2006,15891,1513,20.09,109.39
Madagascar,Maize,2007,16191,1513,20.02,93.88
Madagascar,Maize,2008,16569,1513,19.79,112.11
Madagascar,Maize,2009,16225,1513,20.13,143.9
Madagascar,Maize,2010,15577,1513,20.31,241.89
Madagascar,Maize,2011,15490,1513,20.33,310.36
Madagascar,Maize,2012,16290,1513,19.78,377.71
Madagascar,Maize,2013,16288,1513,19.34,507.94
Madagascar,Potatoes,1990,69744,1513,19.62,128.41
Madagascar,Potatoes,1991,55983,1513,19.79,131
Madagascar,Potatoes,1992,56560,1513,19.76,101.06
Madagascar,Potatoes,1993,56429,1513,19.95,109.41
Madagascar,Potatoes,1994,58442,1513,19.96,76.15
Madagascar,Potatoes,1995,56853,1513,19.96,73.08
Madagascar,Potatoes,1996,57166,1513,19.71,152.01
Madagascar,Potatoes,1997,57377,1513,19.97,139.89
Madagascar,Potatoes,1998,57377,1513,20.11,88.26
Madagascar,Potatoes,1999,59388,1513,19.82,49.52
Madagascar,Potatoes,2000,58269,1513,19.65,130.46
Madagascar,Potatoes,2001,59661,1513,20.12,87.59
Madagascar,Potatoes,2002,59621,1513,20.14,240.84
Madagascar,Potatoes,2004,56139,1513,19.87,68.01
Madagascar,Potatoes,2005,58561,1513,20.05,114.51
Madagascar,Potatoes,2006,58565,1513,20.09,109.39
Madagascar,Potatoes,2007,59881,1513,20.02,93.88
Madagascar,Potatoes,2008,59912,1513,19.79,112.11
Madagascar,Potatoes,2009,59915,1513,20.13,143.9
Madagascar,Potatoes,2010,58940,1513,20.31,241.89
Madagascar,Potatoes,2011,58963,1513,20.33,310.36
Madagascar,Potatoes,2012,59267,1513,19.78,377.71
Madagascar,Potatoes,2013,59375,1513,19.34,507.94
Madagascar,"Rice, paddy",1990,20773,1513,19.62,128.41
Madagascar,"Rice, paddy",1991,20546,1513,19.79,131
Madagascar,"Rice, paddy",1992,20869,1513,19.76,101.06
Madagascar,"Rice, paddy",1993,20782,1513,19.95,109.41
Madagascar,"Rice, paddy",1994,20694,1513,19.96,76.15
Madagascar,"Rice, paddy",1995,21304,1513,19.96,73.08
Madagascar,"Rice, paddy",1996,21930,1513,19.71,152.01
Madagascar,"Rice, paddy",1997,21737,1513,19.97,139.89
Madagascar,"Rice, paddy",1998,20341,1513,20.11,88.26
Madagascar,"Rice, paddy",1999,21284,1513,19.82,49.52
Madagascar,"Rice, paddy",2000,20512,1513,19.65,130.46
Madagascar,"Rice, paddy",2001,21956,1513,20.12,87.59
Madagascar,"Rice, paddy",2002,21414,1513,20.14,240.84
Madagascar,"Rice, paddy",2004,24475,1513,19.87,68.01
Madagascar,"Rice, paddy",2005,27140,1513,20.05,114.51
Madagascar,"Rice, paddy",2006,27667,1513,20.09,109.39
Madagascar,"Rice, paddy",2007,28268,1513,20.02,93.88
Madagascar,"Rice, paddy",2008,30495,1513,19.79,112.11
Madagascar,"Rice, paddy",2009,35056,1513,20.13,143.9
Madagascar,"Rice, paddy",2010,36249,1513,20.31,241.89
Madagascar,"Rice, paddy",2011,37806,1513,20.33,310.36
Madagascar,"Rice, paddy",2012,37661,1513,19.78,377.71
Madagascar,"Rice, paddy",2013,39449,1513,19.34,507.94
Madagascar,Sorghum,1990,5969,1513,19.62,128.41
Madagascar,Sorghum,1991,7020,1513,19.79,131
Madagascar,Sorghum,1992,6982,1513,19.76,101.06
Madagascar,Sorghum,1993,6945,1513,19.95,109.41
Madagascar,Sorghum,1994,6907,1513,19.96,76.15
Madagascar,Sorghum,1995,6870,1513,19.96,73.08
Madagascar,Sorghum,1996,6832,1513,19.71,152.01
Madagascar,Sorghum,1997,6795,1513,19.97,139.89
Madagascar,Sorghum,1998,6757,1513,20.11,88.26
Madagascar,Sorghum,1999,6720,1513,19.82,49.52
Madagascar,Sorghum,2000,6683,1513,19.65,130.46
Madagascar,Sorghum,2001,6645,1513,20.12,87.59
Madagascar,Sorghum,2002,6608,1513,20.14,240.84
Madagascar,Sorghum,2004,6469,1513,19.87,68.01
Madagascar,Sorghum,2005,6367,1513,20.05,114.51
Madagascar,Sorghum,2006,6266,1513,20.09,109.39
Madagascar,Sorghum,2007,6164,1513,20.02,93.88
Madagascar,Sorghum,2008,6063,1513,19.79,112.11
Madagascar,Sorghum,2009,5961,1513,20.13,143.9
Madagascar,Sorghum,2010,5972,1513,20.31,241.89
Madagascar,Sorghum,2011,5886,1513,20.33,310.36
Madagascar,Sorghum,2012,5870,1513,19.78,377.71
Madagascar,Sorghum,2013,5652,1513,19.34,507.94
Madagascar,Soybeans,1990,10417,1513,19.62,128.41
Madagascar,Soybeans,1991,6349,1513,19.79,131
Madagascar,Soybeans,1992,6320,1513,19.76,101.06
Madagascar,Soybeans,1993,6292,1513,19.95,109.41
Madagascar,Soybeans,1994,6264,1513,19.96,76.15
Madagascar,Soybeans,1995,6236,1513,19.96,73.08
Madagascar,Soybeans,1996,6208,1513,19.71,152.01
Madagascar,Soybeans,1997,6180,1513,19.97,139.89
Madagascar,Soybeans,1998,6152,1513,20.11,88.26
Madagascar,Soybeans,1999,6124,1513,19.82,49.52
Madagascar,Soybeans,2000,6096,1513,19.65,130.46
Madagascar,Soybeans,2001,6068,1513,20.12,87.59
Madagascar,Soybeans,2002,6040,1513,20.14,240.84
Madagascar,Soybeans,2004,5990,1513,19.87,68.01
Madagascar,Soybeans,2005,5968,1513,20.05,114.51
Madagascar,Soybeans,2006,5946,1513,20.09,109.39
Madagascar,Soybeans,2007,5924,1513,20.02,93.88
Madagascar,Soybeans,2008,5902,1513,19.79,112.11
Madagascar,Soybeans,2009,5880,1513,20.13,143.9
Madagascar,Soybeans,2010,5960,1513,20.31,241.89
Madagascar,Soybeans,2011,5962,1513,20.33,310.36
Madagascar,Soybeans,2012,6000,1513,19.78,377.71
Madagascar,Soybeans,2013,5867,1513,19.34,507.94
Madagascar,Sweet potatoes,1990,53407,1513,19.62,128.41
Madagascar,Sweet potatoes,1991,50308,1513,19.79,131
Madagascar,Sweet potatoes,1992,53107,1513,19.76,101.06
Madagascar,Sweet potatoes,1993,51059,1513,19.95,109.41
Madagascar,Sweet potatoes,1994,53846,1513,19.96,76.15
Madagascar,Sweet potatoes,1995,59055,1513,19.96,73.08
Madagascar,Sweet potatoes,1996,58140,1513,19.71,152.01
Madagascar,Sweet potatoes,1997,56044,1513,19.97,139.89
Madagascar,Sweet potatoes,1998,54255,1513,20.11,88.26
Madagascar,Sweet potatoes,1999,56522,1513,19.82,49.52
Madagascar,Sweet potatoes,2000,56319,1513,19.65,130.46
Madagascar,Sweet potatoes,2001,57555,1513,20.12,87.59
Madagascar,Sweet potatoes,2002,52178,1513,20.14,240.84
Madagascar,Sweet potatoes,2004,51282,1513,19.87,68.01
Madagascar,Sweet potatoes,2005,70897,1513,20.05,114.51
